transcript_id	gene_id
g12125.t1	g12125
g12127.t1	g12127
g1213.t1	g1213
g12131.t1	g12131
g12132.t1	g12132
g12134.t1	g12134
g12135.t1	g12135
g12138.t1	g12138
g12138.t2	g12138
g12138.t3	g12138
g12139.t1	g12139
g1214.t1	g1214
g12140.t1	g12140
g12141.t1	g12141
g12142.t1	g12142
g12146.t1	g12146
g12147.t1	g12147
g1215.t1	g1215
g12154.t1	g12154
g12155.t1	g12155
g12157.t1	g12157
g12158.t1	g12158
g12159.t1	g12159
g1216.t1	g1216
g1216.t2	g1216
g1216.t3	g1216
g12160.t1	g12160
g12161.t1	g12161
g12162.t1	g12162
g12163.t1	g12163
g12164.t1	g12164
g12166.t1	g12166
g12166.t2	g12166
g1217.t1	g1217
g12172.t1	g12172
g12173.t1	g12173
g12174.t1	g12174
g12178.t1	g12178
g1218.t1	g1218
g12180.t1	g12180
g12181.t1	g12181
g12181.t2	g12181
g12182.t1	g12182
g12188.t1	g12188
g1219.t1	g1219
g12190.t1	g12190
g12191.t1	g12191
g12195.t1	g12195
g12196.t1	g12196
g12197.t1	g12197
g12197.t2	g12197
g12198.t1	g12198
g1220.t1	g1220
g12201.t1	g12201
g12202.t1	g12202
g12203.t1	g12203
g12204.t1	g12204
g12205.t1	g12205
g12209.t1	g12209
g1221.t1	g1221
g12216.t1	g12216
g12216.t2	g12216
g1222.t1	g1222
g12220.t1	g12220
g12220.t2	g12220
g12223.t1	g12223
g12223.t2	g12223
g12224.t1	g12224
g12224.t2	g12224
g12225.t1	g12225
g12225.t2	g12225
g12227.t1	g12227
g12230.t1	g12230
g12231.t1	g12231
g12234.t1	g12234
g12236.t1	g12236
g12237.t1	g12237
g12238.t1	g12238
g12238.t2	g12238
g1224.t1	g1224
g12246.t1	g12246
g12249.t1	g12249
g12252.t1	g12252
g12253.t1	g12253
g12253.t2	g12253
g12253.t3	g12253
g12254.t1	g12254
g12259.t1	g12259
g1226.t1	g1226
g12260.t1	g12260
g12261.t1	g12261
g12262.t1	g12262
g12266.t1	g12266
g12266.t2	g12266
g12267.t1	g12267
g12267.t2	g12267
g12268.t1	g12268
g1227.t1	g1227
g12272.t1	g12272
g12273.t1	g12273
g12274.t1	g12274
g12275.t1	g12275
g12279.t1	g12279
g1228.t1	g1228
g12280.t1	g12280
g12280.t2	g12280
g12283.t1	g12283
g12290.t1	g12290
g12291.t1	g12291
g12293.t1	g12293
g12293.t2	g12293
g12294.t1	g12294
g12296.t1	g12296
g12299.t1	g12299
g12312.t1	g12312
g12316.t1	g12316
g12317.t1	g12317
g12318.t1	g12318
g12318.t2	g12318
g12319.t1	g12319
g12320.t1	g12320
g12321.t1	g12321
g12325.t1	g12325
g12325.t2	g12325
g12327.t1	g12327
g12328.t1	g12328
g1233.t1	g1233
g12332.t1	g12332
g12333.t1	g12333
g12345.t1	g12345
g12347.t1	g12347
g12347.t2	g12347
g12348.t1	g12348
g12348.t2	g12348
g12350.t1	g12350
g12351.t1	g12351
g12352.t1	g12352
g12356.t1	g12356
g12358.t1	g12358
g1236.t1	g1236
g12360.t1	g12360
g12361.t1	g12361
g12362.t1	g12362
g12363.t1	g12363
g12363.t2	g12363
g12365.t1	g12365
g12367.t1	g12367
g12368.t1	g12368
g12369.t1	g12369
g12370.t1	g12370
g12373.t1	g12373
g12374.t1	g12374
g12374.t2	g12374
g12376.t1	g12376
g12377.t1	g12377
g12378.t1	g12378
g12379.t1	g12379
g12380.t1	g12380
g12381.t1	g12381
g12382.t1	g12382
g12383.t1	g12383
g12389.t1	g12389
g12390.t1	g12390
g12391.t1	g12391
g12392.t1	g12392
g12393.t1	g12393
g12395.t1	g12395
g12396.t1	g12396
g12397.t1	g12397
g12399.t1	g12399
g12399.t2	g12399
g124.t1	g124
g12401.t1	g12401
g12402.t1	g12402
g12404.t1	g12404
g12405.t1	g12405
g12406.t1	g12406
g12407.t1	g12407
g12409.t1	g12409
g1241.t1	g1241
g12410.t1	g12410
g12411.t1	g12411
g12412.t1	g12412
g12413.t1	g12413
g12414.t1	g12414
g12415.t1	g12415
g12415.t2	g12415
g12416.t1	g12416
g12418.t1	g12418
g12419.t1	g12419
g1242.t1	g1242
g12421.t1	g12421
g12423.t1	g12423
g12426.t1	g12426
g12428.t1	g12428
g12429.t1	g12429
g1243.t1	g1243
g12430.t1	g12430
g12432.t1	g12432
g12433.t1	g12433
g12434.t1	g12434
g12440.t1	g12440
g12446.t1	g12446
g12447.t1	g12447
g12448.t1	g12448
g12449.t1	g12449
g12450.t1	g12450
g12452.t1	g12452
g12453.t1	g12453
g12454.t1	g12454
g12455.t1	g12455
g12456.t1	g12456
g1246.t1	g1246
g12460.t1	g12460
g12461.t1	g12461
g12462.t1	g12462
g12464.t1	g12464
g12465.t1	g12465
g12469.t1	g12469
g1247.t1	g1247
g12471.t1	g12471
g12473.t1	g12473
g12474.t1	g12474
g12475.t1	g12475
g12476.t1	g12476
g12479.t1	g12479
g12481.t1	g12481
g12482.t1	g12482
g12483.t1	g12483
g12484.t1	g12484
g1249.t1	g1249
g12492.t1	g12492
g12493.t1	g12493
g12497.t1	g12497
g12498.t1	g12498
g12499.t1	g12499
g125.t1	g125
g1250.t1	g1250
g12500.t1	g12500
g12500.t2	g12500
g12500.t3	g12500
g1251.t1	g1251
g1252.t1	g1252
g12526.t1	g12526
g12527.t1	g12527
g12533.t1	g12533
g12546.t1	g12546
g12547.t1	g12547
g12547.t2	g12547
g12548.t1	g12548
g12548.t2	g12548
g12551.t1	g12551
g12552.t1	g12552
g12553.t1	g12553
g12554.t1	g12554
g12556.t1	g12556
g12557.t1	g12557
g12558.t1	g12558
g12559.t1	g12559
g1256.t1	g1256
g12560.t1	g12560
g12561.t1	g12561
g12564.t1	g12564
g12565.t1	g12565
g12566.t1	g12566
g12567.t1	g12567
g12567.t2	g12567
g12567.t3	g12567
g12569.t1	g12569
g12571.t1	g12571
g12579.t1	g12579
g12581.t1	g12581
g12583.t1	g12583
g12586.t1	g12586
g12587.t1	g12587
g12588.t1	g12588
g12589.t1	g12589
g12592.t1	g12592
g12593.t1	g12593
g12595.t1	g12595
g12596.t1	g12596
g12598.t1	g12598
g12598.t2	g12598
g12599.t1	g12599
g126.t1	g126
g12610.t1	g12610
g12611.t1	g12611
g12612.t1	g12612
g12613.t1	g12613
g12614.t1	g12614
g12615.t1	g12615
g12616.t1	g12616
g12616.t2	g12616
g12621.t1	g12621
g12624.t1	g12624
g12627.t1	g12627
g12627.t2	g12627
g12628.t1	g12628
g12631.t1	g12631
g12632.t1	g12632
g12633.t1	g12633
g12634.t1	g12634
g12635.t1	g12635
g12638.t1	g12638
g12639.t1	g12639
g12642.t1	g12642
g12643.t1	g12643
g12645.t1	g12645
g1265.t1	g1265
g12652.t1	g12652
g12656.t1	g12656
g12657.t1	g12657
g12659.t1	g12659
g1266.t1	g1266
g1266.t2	g1266
g12664.t1	g12664
g12665.t1	g12665
g1268.t1	g1268
g12681.t1	g12681
g12689.t1	g12689
g1269.t1	g1269
g12690.t1	g12690
g12691.t1	g12691
g12693.t1	g12693
g12695.t1	g12695
g12697.t1	g12697
g12698.t1	g12698
g12698.t2	g12698
g127.t1	g127
g1270.t1	g1270
g12700.t1	g12700
g12701.t1	g12701
g12708.t1	g12708
g12709.t1	g12709
g12709.t2	g12709
g1271.t1	g1271
g12710.t1	g12710
g12710.t2	g12710
g12710.t3	g12710
g12712.t1	g12712
g12713.t1	g12713
g12714.t1	g12714
g12715.t1	g12715
g12716.t1	g12716
g12717.t1	g12717
g12718.t1	g12718
g12719.t1	g12719
g1272.t1	g1272
g12720.t1	g12720
g12723.t1	g12723
g12724.t1	g12724
g12728.t1	g12728
g12729.t1	g12729
g12730.t1	g12730
g12731.t1	g12731
g12733.t1	g12733
g12737.t1	g12737
g12739.t1	g12739
g1274.t1	g1274
g1275.t1	g1275
g12752.t1	g12752
g12758.t1	g12758
g12759.t1	g12759
g1276.t1	g1276
g12760.t1	g12760
g12761.t1	g12761
g12762.t1	g12762
g12763.t1	g12763
g12763.t2	g12763
g12764.t1	g12764
g12765.t1	g12765
g12766.t1	g12766
g12767.t1	g12767
g12769.t1	g12769
g1277.t1	g1277
g12770.t1	g12770
g12771.t1	g12771
g12772.t1	g12772
g12773.t1	g12773
g12774.t1	g12774
g12774.t2	g12774
g12775.t1	g12775
g12776.t1	g12776
g12778.t1	g12778
g12779.t1	g12779
g1278.t1	g1278
g12780.t1	g12780
g12781.t1	g12781
g12782.t1	g12782
g12783.t1	g12783
g12784.t1	g12784
g12785.t1	g12785
g12786.t1	g12786
g12787.t1	g12787
g12788.t1	g12788
g1279.t1	g1279
g12791.t1	g12791
g12799.t1	g12799
g128.t1	g128
g12800.t1	g12800
g12801.t1	g12801
g12802.t1	g12802
g12803.t1	g12803
g12803.t2	g12803
g12805.t1	g12805
g12806.t1	g12806
g12807.t1	g12807
g12809.t1	g12809
g1281.t1	g1281
g12810.t1	g12810
g12812.t1	g12812
g12822.t1	g12822
g12823.t1	g12823
g12823.t2	g12823
g12823.t3	g12823
g12844.t1	g12844
g12848.t1	g12848
g12849.t1	g12849
g1285.t1	g1285
g12850.t1	g12850
g12851.t1	g12851
g12852.t1	g12852
g12852.t2	g12852
g12855.t1	g12855
g12856.t1	g12856
g12856.t2	g12856
g12857.t1	g12857
g12857.t2	g12857
g12857.t3	g12857
g12858.t1	g12858
g12859.t1	g12859
g1286.t1	g1286
g12860.t1	g12860
g12861.t1	g12861
g12861.t2	g12861
g12862.t1	g12862
g12863.t1	g12863
g12864.t1	g12864
g12867.t1	g12867
g12868.t1	g12868
g12868.t2	g12868
g12869.t1	g12869
g1287.t1	g1287
g12870.t1	g12870
g12872.t1	g12872
g12874.t1	g12874
g12877.t1	g12877
g1288.t1	g1288
g12880.t1	g12880
g12881.t1	g12881
g12882.t1	g12882
g12883.t1	g12883
g12885.t1	g12885
g12886.t1	g12886
g12888.t1	g12888
g12888.t2	g12888
g12889.t1	g12889
g1289.t1	g1289
g12892.t1	g12892
g12893.t1	g12893
g12894.t1	g12894
g12895.t1	g12895
g12896.t1	g12896
g12897.t1	g12897
g12898.t1	g12898
g12899.t1	g12899
g129.t1	g129
g129.t2	g129
g129.t3	g129
g12900.t1	g12900
g12901.t1	g12901
g12903.t1	g12903
g12904.t1	g12904
g12907.t1	g12907
g12909.t1	g12909
g12910.t1	g12910
g12918.t1	g12918
g12919.t1	g12919
g12920.t1	g12920
g12921.t1	g12921
g12922.t1	g12922
g12923.t1	g12923
g12923.t2	g12923
g12925.t1	g12925
g12926.t1	g12926
g12928.t1	g12928
g12931.t1	g12931
g12932.t1	g12932
g12932.t2	g12932
g12933.t1	g12933
g12933.t2	g12933
g12934.t1	g12934
g12934.t2	g12934
g12934.t3	g12934
g12935.t1	g12935
g12939.t1	g12939
g1294.t1	g1294
g12940.t1	g12940
g12941.t1	g12941
g12942.t1	g12942
g12944.t1	g12944
g12946.t1	g12946
g12947.t1	g12947
g12948.t1	g12948
g12949.t1	g12949
g12950.t1	g12950
g12951.t1	g12951
g12952.t1	g12952
g12953.t1	g12953
g12953.t2	g12953
g12954.t1	g12954
g12954.t2	g12954
g12955.t1	g12955
g12956.t1	g12956
g12957.t1	g12957
g12958.t1	g12958
g12959.t1	g12959
g1296.t1	g1296
g12960.t1	g12960
g12962.t1	g12962
g12963.t1	g12963
g12964.t1	g12964
g12965.t1	g12965
g12966.t1	g12966
g12968.t1	g12968
g12969.t1	g12969
g1297.t1	g1297
g12972.t1	g12972
g12974.t1	g12974
g12975.t1	g12975
g12976.t1	g12976
g12977.t1	g12977
g12978.t1	g12978
g1298.t1	g1298
g12988.t1	g12988
g12989.t1	g12989
g1299.t1	g1299
g12998.t1	g12998
g13003.t1	g13003
g13005.t1	g13005
g13007.t1	g13007
g13008.t1	g13008
g13009.t1	g13009
g1301.t1	g1301
g1301.t2	g1301
g13010.t1	g13010
g13011.t1	g13011
g13013.t1	g13013
g13021.t1	g13021
g13023.t1	g13023
g13025.t1	g13025
g13026.t1	g13026
g1303.t1	g1303
g13037.t1	g13037
g13038.t1	g13038
g1304.t1	g1304
g13040.t1	g13040
g13042.t1	g13042
g13043.t1	g13043
g13045.t1	g13045
g13045.t2	g13045
g1305.t1	g1305
g13052.t1	g13052
g13052.t2	g13052
g13063.t1	g13063
g13064.t1	g13064
g13065.t1	g13065
g13067.t1	g13067
g13068.t1	g13068
g13069.t1	g13069
g13069.t2	g13069
g1307.t1	g1307
g13070.t1	g13070
g13070.t2	g13070
g13071.t1	g13071
g13072.t1	g13072
g13074.t1	g13074
g13076.t1	g13076
g13076.t2	g13076
g13077.t1	g13077
g13077.t2	g13077
g13077.t3	g13077
g1308.t1	g1308
g13080.t1	g13080
g13081.t1	g13081
g13082.t1	g13082
g13083.t1	g13083
g13084.t1	g13084
g13085.t1	g13085
g13086.t1	g13086
g13087.t1	g13087
g13088.t1	g13088
g13089.t1	g13089
g1309.t1	g1309
g13090.t1	g13090
g13091.t1	g13091
g13092.t1	g13092
g13093.t1	g13093
g13102.t1	g13102
g13105.t1	g13105
g13109.t1	g13109
g1311.t1	g1311
g13110.t1	g13110
g13114.t1	g13114
g13117.t1	g13117
g13120.t1	g13120
g13122.t1	g13122
g13123.t1	g13123
g13123.t2	g13123
g13124.t1	g13124
g13125.t1	g13125
g13128.t1	g13128
g13128.t2	g13128
g13128.t3	g13128
g13129.t1	g13129
g13129.t2	g13129
g1313.t1	g1313
g13130.t1	g13130
g13131.t1	g13131
g13132.t1	g13132
g13133.t1	g13133
g13134.t1	g13134
g13136.t1	g13136
g13137.t1	g13137
g13138.t1	g13138
g13138.t2	g13138
g13138.t3	g13138
g13139.t1	g13139
g1314.t1	g1314
g13140.t1	g13140
g13141.t1	g13141
g13144.t1	g13144
g13145.t1	g13145
g13146.t1	g13146
g13147.t1	g13147
g13148.t1	g13148
g13149.t1	g13149
g1315.t1	g1315
g13150.t1	g13150
g13155.t1	g13155
g13156.t1	g13156
g13157.t1	g13157
g1316.t1	g1316
g13160.t1	g13160
g13161.t1	g13161
g13162.t1	g13162
g13163.t1	g13163
g13164.t1	g13164
g13165.t1	g13165
g13166.t1	g13166
g13167.t1	g13167
g13168.t1	g13168
g13169.t1	g13169
g1317.t1	g1317
g13170.t1	g13170
g13173.t1	g13173
g13174.t1	g13174
g13175.t1	g13175
g13176.t1	g13176
g13177.t1	g13177
g13178.t1	g13178
g13178.t2	g13178
g13178.t3	g13178
g13179.t1	g13179
g1318.t1	g1318
g13180.t1	g13180
g13181.t1	g13181
g13182.t1	g13182
g13183.t1	g13183
g13184.t1	g13184
g13185.t1	g13185
g13186.t1	g13186
g13187.t1	g13187
g13188.t1	g13188
g13189.t1	g13189
g1319.t1	g1319
g13190.t1	g13190
g13191.t1	g13191
g13192.t1	g13192
g13193.t1	g13193
g13194.t1	g13194
g13195.t1	g13195
g13196.t1	g13196
g13197.t1	g13197
g13198.t1	g13198
g13199.t1	g13199
g1320.t1	g1320
g13203.t1	g13203
g13206.t1	g13206
g13206.t2	g13206
g13206.t3	g13206
g13206.t4	g13206
g13206.t5	g13206
g13207.t1	g13207
g13208.t1	g13208
g13212.t1	g13212
g13214.t1	g13214
g13218.t1	g13218
g13223.t1	g13223
g13223.t2	g13223
g13228.t1	g13228
g1323.t1	g1323
g13231.t1	g13231
g13232.t1	g13232
g13235.t1	g13235
g13238.t1	g13238
g1324.t1	g1324
g13242.t1	g13242
g13243.t1	g13243
g13244.t1	g13244
g13245.t1	g13245
g13247.t1	g13247
g1325.t1	g1325
g13253.t1	g13253
g13255.t1	g13255
g13257.t1	g13257
g13258.t1	g13258
g13259.t1	g13259
g1326.t1	g1326
g1326.t2	g1326
g13260.t1	g13260
g13262.t1	g13262
g13263.t1	g13263
g13264.t1	g13264
g13267.t1	g13267
g13269.t1	g13269
g1327.t1	g1327
g13271.t1	g13271
g13272.t1	g13272
g13274.t1	g13274
g13275.t1	g13275
g13276.t1	g13276
g13276.t2	g13276
g13277.t1	g13277
g13278.t1	g13278
g13279.t1	g13279
g13280.t1	g13280
g13281.t1	g13281
g13282.t1	g13282
g13282.t2	g13282
g13283.t1	g13283
g13284.t1	g13284
g13285.t1	g13285
g13293.t1	g13293
g13296.t1	g13296
g13297.t1	g13297
g13298.t1	g13298
g13299.t1	g13299
g13305.t1	g13305
g13306.t1	g13306
g13307.t1	g13307
g1331.t1	g1331
g13310.t1	g13310
g13311.t1	g13311
g13312.t1	g13312
g13312.t2	g13312
g13315.t1	g13315
g13316.t1	g13316
g13317.t1	g13317
g13318.t1	g13318
g13319.t1	g13319
g13320.t1	g13320
g13321.t1	g13321
g13322.t1	g13322
g13324.t1	g13324
g13325.t1	g13325
g13326.t1	g13326
g13327.t1	g13327
g13328.t1	g13328
g13329.t1	g13329
g13330.t1	g13330
g13332.t1	g13332
g13334.t1	g13334
g13336.t1	g13336
g13338.t1	g13338
g13339.t1	g13339
g13341.t1	g13341
g13344.t1	g13344
g13344.t2	g13344
g13344.t3	g13344
g13344.t4	g13344
g13345.t1	g13345
g13345.t2	g13345
g13346.t1	g13346
g13347.t1	g13347
g13348.t1	g13348
g13348.t2	g13348
g13349.t1	g13349
g1335.t1	g1335
g13350.t1	g13350
g13354.t1	g13354
g13355.t1	g13355
g13356.t1	g13356
g13357.t1	g13357
g13359.t1	g13359
g13360.t1	g13360
g13361.t1	g13361
g13362.t1	g13362
g13363.t1	g13363
g13364.t1	g13364
g13365.t1	g13365
g13366.t1	g13366
g13366.t2	g13366
g13369.t1	g13369
g13370.t1	g13370
g13371.t1	g13371
g13372.t1	g13372
g13373.t1	g13373
g13374.t1	g13374
g13375.t1	g13375
g13378.t1	g13378
g13380.t1	g13380
g13386.t1	g13386
g13387.t1	g13387
g13388.t1	g13388
g1339.t1	g1339
g13392.t1	g13392
g13393.t1	g13393
g13394.t1	g13394
g13394.t2	g13394
g13395.t1	g13395
g13396.t1	g13396
g13397.t1	g13397
g134.t1	g134
g13401.t1	g13401
g13402.t1	g13402
g13403.t1	g13403
g13404.t1	g13404
g13404.t2	g13404
g13405.t1	g13405
g13406.t1	g13406
g13407.t1	g13407
g13408.t1	g13408
g1341.t1	g1341
g13410.t1	g13410
g13412.t1	g13412
g13413.t1	g13413
g13417.t1	g13417
g1342.t1	g1342
g13421.t1	g13421
g13422.t1	g13422
g13425.t1	g13425
g13428.t1	g13428
g1343.t1	g1343
g13431.t1	g13431
g13431.t2	g13431
g13444.t1	g13444
g13444.t2	g13444
g13444.t3	g13444
g13445.t1	g13445
g13446.t1	g13446
g13447.t1	g13447
g13448.t1	g13448
g13449.t1	g13449
g13450.t1	g13450
g13452.t1	g13452
g13453.t1	g13453
g13454.t1	g13454
g13455.t1	g13455
g13456.t1	g13456
g13462.t1	g13462
g13462.t2	g13462
g13463.t1	g13463
g13468.t1	g13468
g13469.t1	g13469
g13470.t1	g13470
g13471.t1	g13471
g13472.t1	g13472
g13476.t1	g13476
g13478.t1	g13478
g13478.t2	g13478
g13478.t3	g13478
g13479.t1	g13479
g1348.t1	g1348
g1348.t2	g1348
g13480.t1	g13480
g13482.t1	g13482
g13485.t1	g13485
g13487.t1	g13487
g13487.t2	g13487
g13487.t3	g13487
g1349.t1	g1349
g13495.t1	g13495
g13496.t1	g13496
g13498.t1	g13498
g13498.t2	g13498
g135.t1	g135
g13500.t1	g13500
g13500.t2	g13500
g13503.t1	g13503
g13505.t1	g13505
g13507.t1	g13507
g13508.t1	g13508
g13509.t1	g13509
g13509.t2	g13509
g1351.t1	g1351
g13511.t1	g13511
g13515.t1	g13515
g13516.t1	g13516
g13517.t1	g13517
g13517.t2	g13517
g13519.t1	g13519
g1352.t1	g1352
g13522.t1	g13522
g13523.t1	g13523
g13523.t2	g13523
g13525.t1	g13525
g13526.t1	g13526
g13529.t1	g13529
g1353.t1	g1353
g13531.t1	g13531
g13534.t1	g13534
g1354.t1	g1354
g13544.t1	g13544
g1355.t1	g1355
g13551.t1	g13551
g1356.t1	g1356
g13561.t1	g13561
g13562.t1	g13562
g13563.t1	g13563
g13564.t1	g13564
g13565.t1	g13565
g13566.t1	g13566
g13568.t1	g13568
g13569.t1	g13569
g1357.t1	g1357
g13571.t1	g13571
g13572.t1	g13572
g13574.t1	g13574
g13575.t1	g13575
g13577.t1	g13577
g1358.t1	g1358
g13583.t1	g13583
g1359.t1	g1359
g13594.t1	g13594
g13595.t1	g13595
g13596.t1	g13596
g13596.t2	g13596
g13597.t1	g13597
g13598.t1	g13598
g13599.t1	g13599
g136.t1	g136
g1360.t1	g1360
g13600.t1	g13600
g13612.t1	g13612
g13614.t1	g13614
g13615.t1	g13615
g13616.t1	g13616
g13617.t1	g13617
g13618.t1	g13618
g13619.t1	g13619
g13620.t1	g13620
g13621.t1	g13621
g13626.t1	g13626
g13626.t2	g13626
g13633.t1	g13633
g13641.t1	g13641
g13645.t1	g13645
g13646.t1	g13646
g13648.t1	g13648
g13650.t1	g13650
g13655.t1	g13655
g13656.t1	g13656
g13658.t1	g13658
g13659.t1	g13659
g1366.t1	g1366
g13660.t1	g13660
g13667.t1	g13667
g13668.t1	g13668
g1367.t1	g1367
g13672.t1	g13672
g13674.t1	g13674
g13675.t1	g13675
g13676.t1	g13676
g13678.t1	g13678
g1368.t1	g1368
g13682.t1	g13682
g13686.t1	g13686
g13687.t1	g13687
g13689.t1	g13689
g1369.t1	g1369
g13690.t1	g13690
g13693.t1	g13693
g13694.t1	g13694
g13695.t1	g13695
g13697.t1	g13697
g13698.t1	g13698
g13698.t2	g13698
g13699.t1	g13699
g137.t1	g137
g137.t2	g137
g1370.t1	g1370
g13700.t1	g13700
g13701.t1	g13701
g13703.t1	g13703
g13704.t1	g13704
g13705.t1	g13705
g13706.t1	g13706
g1371.t1	g1371
g13718.t1	g13718
g1372.t1	g1372
g13722.t1	g13722
g13727.t1	g13727
g13728.t1	g13728
g1373.t1	g1373
g13730.t1	g13730
g13730.t2	g13730
g13736.t1	g13736
g13739.t1	g13739
g13742.t1	g13742
g13743.t1	g13743
g13744.t1	g13744
g13745.t1	g13745
g13746.t1	g13746
g13748.t1	g13748
g13749.t1	g13749
g1375.t1	g1375
g13751.t1	g13751
g13756.t1	g13756
g13757.t1	g13757
g13769.t1	g13769
g13779.t1	g13779
g1378.t1	g1378
g1379.t1	g1379
g13792.t1	g13792
g13793.t1	g13793
g13794.t1	g13794
g13795.t1	g13795
g13797.t1	g13797
g13799.t1	g13799
g13799.t2	g13799
g13799.t3	g13799
g138.t1	g138
g1380.t1	g1380
g13800.t1	g13800
g13803.t1	g13803
g1381.t1	g1381
g13817.t1	g13817
g13818.t1	g13818
g13819.t1	g13819
g1382.t1	g1382
g13820.t1	g13820
g13821.t1	g13821
g13822.t1	g13822
g13822.t2	g13822
g13823.t1	g13823
g13826.t1	g13826
g13827.t1	g13827
g13827.t2	g13827
g13827.t3	g13827
g1383.t1	g1383
g1384.t1	g1384
g1385.t1	g1385
g13851.t1	g13851
g1386.t1	g1386
g1386.t2	g1386
g13861.t1	g13861
g13861.t2	g13861
g13861.t3	g13861
g13862.t1	g13862
g13870.t1	g13870
g13871.t1	g13871
g13872.t1	g13872
g13872.t2	g13872
g13873.t1	g13873
g13874.t1	g13874
g13879.t1	g13879
g13880.t1	g13880
g13881.t1	g13881
g13882.t1	g13882
g1389.t1	g1389
g13896.t1	g13896
g13896.t2	g13896
g13898.t1	g13898
g13899.t1	g13899
g1390.t1	g1390
g13903.t1	g13903
g13908.t1	g13908
g13910.t1	g13910
g13912.t1	g13912
g13913.t1	g13913
g13914.t1	g13914
g13915.t1	g13915
g13916.t1	g13916
g13917.t1	g13917
g13917.t2	g13917
g13917.t3	g13917
g13918.t1	g13918
g13918.t2	g13918
g13919.t1	g13919
g13919.t2	g13919
g13923.t1	g13923
g13924.t1	g13924
g13925.t1	g13925
g13927.t1	g13927
g13929.t1	g13929
g13930.t1	g13930
g13931.t1	g13931
g13936.t1	g13936
g13937.t1	g13937
g13938.t1	g13938
g13939.t1	g13939
g13940.t1	g13940
g13941.t1	g13941
g13942.t1	g13942
g13943.t1	g13943
g13950.t1	g13950
g13954.t1	g13954
g13954.t2	g13954
g13954.t3	g13954
g13954.t4	g13954
g13954.t5	g13954
g13954.t6	g13954
g13954.t7	g13954
g13954.t8	g13954
g13956.t1	g13956
g13957.t1	g13957
g13958.t1	g13958
g13959.t1	g13959
g13960.t1	g13960
g13961.t1	g13961
g13962.t1	g13962
g13971.t1	g13971
g13972.t1	g13972
g13973.t1	g13973
g13975.t1	g13975
g13976.t1	g13976
g13977.t1	g13977
g13978.t1	g13978
g13979.t1	g13979
g13981.t1	g13981
g13986.t1	g13986
g13987.t1	g13987
g13989.t1	g13989
g13990.t1	g13990
g13991.t1	g13991
g13992.t1	g13992
g13992.t2	g13992
g13992.t3	g13992
g13992.t4	g13992
g13993.t1	g13993
g140.t1	g140
g14002.t1	g14002
g14004.t1	g14004
g14005.t1	g14005
g14005.t2	g14005
g14005.t3	g14005
g14007.t1	g14007
g14008.t1	g14008
g14009.t1	g14009
g1401.t1	g1401
g14011.t1	g14011
g14012.t1	g14012
g14013.t1	g14013
g14014.t1	g14014
g14015.t1	g14015
g14016.t1	g14016
g14017.t1	g14017
g14018.t1	g14018
g14019.t1	g14019
g14021.t1	g14021
g14022.t1	g14022
g14023.t1	g14023
g14025.t1	g14025
g14025.t2	g14025
g14026.t1	g14026
g14027.t1	g14027
g14028.t1	g14028
g14029.t1	g14029
g1403.t1	g1403
g14030.t1	g14030
g14031.t1	g14031
g14032.t1	g14032
g14033.t1	g14033
g14034.t1	g14034
g14037.t1	g14037
g14038.t1	g14038
g14039.t1	g14039
g14040.t1	g14040
g14041.t1	g14041
g14042.t1	g14042
g14042.t2	g14042
g14043.t1	g14043
g14046.t1	g14046
g14047.t1	g14047
g14048.t1	g14048
g14050.t1	g14050
g14052.t1	g14052
g14052.t2	g14052
g14054.t1	g14054
g14056.t1	g14056
g14057.t1	g14057
g14058.t1	g14058
g14059.t1	g14059
g14060.t1	g14060
g14061.t1	g14061
g14062.t1	g14062
g14063.t1	g14063
g14064.t1	g14064
g14065.t1	g14065
g14066.t1	g14066
g14067.t1	g14067
g14068.t1	g14068
g14068.t2	g14068
g14068.t3	g14068
g14069.t1	g14069
g14070.t1	g14070
g14071.t1	g14071
g14072.t1	g14072
g14073.t1	g14073
g14073.t2	g14073
g14073.t3	g14073
g14074.t1	g14074
g14075.t1	g14075
g14077.t1	g14077
g14078.t1	g14078
g1408.t1	g1408
g1408.t2	g1408
g14080.t1	g14080
g14081.t1	g14081
g14082.t1	g14082
g14083.t1	g14083
g14083.t2	g14083
g14084.t1	g14084
g14085.t1	g14085
g14086.t1	g14086
g14090.t1	g14090
g14091.t1	g14091
g14092.t1	g14092
g14093.t1	g14093
g14093.t2	g14093
g14094.t1	g14094
g14094.t2	g14094
g14096.t1	g14096
g14097.t1	g14097
g14098.t1	g14098
g14099.t1	g14099
g14099.t2	g14099
g141.t1	g141
g141.t2	g141
g14100.t1	g14100
g14101.t1	g14101
g14102.t1	g14102
g14103.t1	g14103
g14104.t1	g14104
g14105.t1	g14105
g14107.t1	g14107
g14108.t1	g14108
g14109.t1	g14109
g14114.t1	g14114
g14115.t1	g14115
g14116.t1	g14116
g14116.t2	g14116
g14117.t1	g14117
g14118.t1	g14118
g14119.t1	g14119
g14119.t2	g14119
g1412.t1	g1412
g14120.t1	g14120
g14121.t1	g14121
g14122.t1	g14122
g14122.t2	g14122
g14122.t3	g14122
g14125.t1	g14125
g14126.t1	g14126
g14127.t1	g14127
g14128.t1	g14128
g14129.t1	g14129
g14131.t1	g14131
g14132.t1	g14132
g14133.t1	g14133
g14134.t1	g14134
g14136.t1	g14136
g14139.t1	g14139
